id,identifiant,name,source,famille
item_minecraft_leather_helmet_gold_trim,minecraft:leather_helmet_gold_trim,Leather Helmet Gold Trim,Minecraft,
item_minecraft_phantom_membrane,minecraft:phantom_membrane,Phantom Membrane,Minecraft,
item_minecraft_spruce_button,minecraft:spruce_button,Spruce Button,Minecraft,
item_minecraft_light_gray_stained_glass,minecraft:light_gray_stained_glass,Light Gray Stained Glass,Minecraft,
item_minecraft_netherite_chestplate,minecraft:netherite_chestplate,Netherite Chestplate,Minecraft,
item_minecraft_warped_stairs,minecraft:warped_stairs,Warped Stairs,Minecraft,
item_minecraft_netherite_leggings_copper_trim,minecraft:netherite_leggings_copper_trim,Netherite Leggings Copper Trim,Minecraft,
item_minecraft_gold_ore,minecraft:gold_ore,Gold Ore,Minecraft,
item_minecraft_jungle_door,minecraft:jungle_door,Jungle Door,Minecraft,
item_minecraft_quartz_bricks,minecraft:quartz_bricks,Quartz Bricks,Minecraft,
item_minecraft_orange_bed,minecraft:orange_bed,Orange Bed,Minecraft,
item_minecraft_clock_08,minecraft:clock_08,Clock 08,Minecraft,
item_minecraft_enchanting_table,minecraft:enchanting_table,Enchanting Table,Minecraft,
item_minecraft_light_15,minecraft:light_15,Light 15,Minecraft,
item_minecraft_chainmail_leggings_quartz_trim,minecraft:chainmail_leggings_quartz_trim,Chainmail Leggings Quartz Trim,Minecraft,
item_minecraft_diamond_chestplate_gold_trim,minecraft:diamond_chestplate_gold_trim,Diamond Chestplate Gold Trim,Minecraft,
item_minecraft_peony,minecraft:peony,Peony,Minecraft,
item_minecraft_mossy_cobblestone_stairs,minecraft:mossy_cobblestone_stairs,Mossy Cobblestone Stairs,Minecraft,
item_minecraft_gold_ingot,minecraft:gold_ingot,Gold Ingot,Minecraft,
item_minecraft_music_disc_5,minecraft:music_disc_5,Music Disc,Minecraft,
item_minecraft_prismarine_brick_stairs,minecraft:prismarine_brick_stairs,Prismarine Brick Stairs,Minecraft,
item_minecraft_piglin_spawn_egg,minecraft:piglin_spawn_egg,Piglin Spawn Egg,Minecraft,
item_minecraft_iron_ingot,minecraft:iron_ingot,Iron Ingot,Minecraft,
item_minecraft_light_00,minecraft:light_00,Light 00,Minecraft,
item_minecraft_chainmail_chestplate_quartz_trim,minecraft:chainmail_chestplate_quartz_trim,Chainmail Chestplate Quartz Trim,Minecraft,
item_minecraft_polished_andesite_stairs,minecraft:polished_andesite_stairs,Polished Andesite Stairs,Minecraft,
item_minecraft_heavy_core,minecraft:heavy_core,Heavy Core,Minecraft,
item_minecraft_cod_bucket,minecraft:cod_bucket,Bucket of Cod,Minecraft,
item_minecraft_netherite_leggings_redstone_trim,minecraft:netherite_leggings_redstone_trim,Netherite Leggings Redstone Trim,Minecraft,
item_minecraft_clock_19,minecraft:clock_19,Clock 19,Minecraft,
item_minecraft_music_disc_pigstep,minecraft:music_disc_pigstep,Music Disc,Minecraft,
item_minecraft_golden_chestplate_copper_trim,minecraft:golden_chestplate_copper_trim,Golden Chestplate Copper Trim,Minecraft,
item_minecraft_shulker_shell,minecraft:shulker_shell,Shulker Shell,Minecraft,
item_minecraft_glowstone_dust,minecraft:glowstone_dust,Glowstone Dust,Minecraft,
item_minecraft_clock_60,minecraft:clock_60,Clock 60,Minecraft,
item_minecraft_green_terracotta,minecraft:green_terracotta,Green Terracotta,Minecraft,
item_minecraft_diorite_slab,minecraft:diorite_slab,Diorite Slab,Minecraft,
item_minecraft_tnt_minecart,minecraft:tnt_minecart,Minecart with TNT,Minecraft,
item_minecraft_dragon_egg,minecraft:dragon_egg,Dragon Egg,Minecraft,
item_minecraft_cherry_leaves,minecraft:cherry_leaves,Cherry Leaves,Minecraft,
item_minecraft_pink_carpet,minecraft:pink_carpet,Pink Carpet,Minecraft,
item_minecraft_golden_leggings_copper_trim,minecraft:golden_leggings_copper_trim,Golden Leggings Copper Trim,Minecraft,
item_minecraft_gray_banner,minecraft:gray_banner,Gray Banner,Minecraft,
item_minecraft_soul_soil,minecraft:soul_soil,Soul Soil,Minecraft,
item_minecraft_netherite_ingot,minecraft:netherite_ingot,Netherite Ingot,Minecraft,
item_minecraft_clock_61,minecraft:clock_61,Clock 61,Minecraft,
item_minecraft_cooked_mutton,minecraft:cooked_mutton,Cooked Mutton,Minecraft,
item_minecraft_waxed_weathered_chiseled_copper,minecraft:waxed_weathered_chiseled_copper,Waxed Weathered Chiseled Copper,Minecraft,
item_minecraft_acacia_wood,minecraft:acacia_wood,Acacia Wood,Minecraft,
item_minecraft_compass_17,minecraft:compass_17,Compass 17,Minecraft,
item_minecraft_amethyst_block,minecraft:amethyst_block,Block of Amethyst,Minecraft,
item_minecraft_iron_chestplate_quartz_trim,minecraft:iron_chestplate_quartz_trim,Iron Chestplate Quartz Trim,Minecraft,
item_minecraft_crimson_planks,minecraft:crimson_planks,Crimson Planks,Minecraft,
item_minecraft_tripwire_hook,minecraft:tripwire_hook,Tripwire Hook,Minecraft,
item_minecraft_strider_spawn_egg,minecraft:strider_spawn_egg,Strider Spawn Egg,Minecraft,
item_minecraft_cherry_stairs,minecraft:cherry_stairs,Cherry Stairs,Minecraft,
item_minecraft_bamboo_mosaic_stairs,minecraft:bamboo_mosaic_stairs,Bamboo Mosaic Stairs,Minecraft,
item_minecraft_hopper,minecraft:hopper,Hopper,Minecraft,
item_minecraft_yellow_concrete_powder,minecraft:yellow_concrete_powder,Yellow Concrete Powder,Minecraft,
item_minecraft_blue_ice,minecraft:blue_ice,Blue Ice,Minecraft,
item_minecraft_brick_wall,minecraft:brick_wall,Brick Wall,Minecraft,
item_minecraft_clock_22,minecraft:clock_22,Clock 22,Minecraft,
item_minecraft_orange_wool,minecraft:orange_wool,Orange Wool,Minecraft,
item_minecraft_lime_carpet,minecraft:lime_carpet,Lime Carpet,Minecraft,
item_minecraft_clock_41,minecraft:clock_41,Clock 41,Minecraft,
item_minecraft_scrape_pottery_sherd,minecraft:scrape_pottery_sherd,Scrape Pottery Sherd,Minecraft,
item_minecraft_gold_block,minecraft:gold_block,Block of Gold,Minecraft,
item_minecraft_danger_pottery_sherd,minecraft:danger_pottery_sherd,Danger Pottery Sherd,Minecraft,
item_minecraft_polished_tuff,minecraft:polished_tuff,Polished Tuff,Minecraft,
item_minecraft_recovery_compass_03,minecraft:recovery_compass_03,Recovery Compass 03,Minecraft,
item_minecraft_iron_boots_netherite_trim,minecraft:iron_boots_netherite_trim,Iron Boots Netherite Trim,Minecraft,
item_minecraft_jungle_log,minecraft:jungle_log,Jungle Log,Minecraft,
item_minecraft_light_06,minecraft:light_06,Light 06,Minecraft,
item_minecraft_vex_spawn_egg,minecraft:vex_spawn_egg,Vex Spawn Egg,Minecraft,
item_minecraft_chicken,minecraft:chicken,Raw Chicken,Minecraft,
item_minecraft_silverfish_spawn_egg,minecraft:silverfish_spawn_egg,Silverfish Spawn Egg,Minecraft,
item_minecraft_bamboo_raft,minecraft:bamboo_raft,Bamboo Raft,Minecraft,
item_minecraft_chainmail_chestplate_amethyst_trim,minecraft:chainmail_chestplate_amethyst_trim,Chainmail Chestplate Amethyst Trim,Minecraft,
item_minecraft_red_shulker_box,minecraft:red_shulker_box,Red Shulker Box,Minecraft,
item_minecraft_polished_blackstone_button,minecraft:polished_blackstone_button,Polished Blackstone Button,Minecraft,
item_minecraft_copper_trapdoor,minecraft:copper_trapdoor,Copper Trapdoor,Minecraft,
item_minecraft_waxed_oxidized_copper_door,minecraft:waxed_oxidized_copper_door,Waxed Oxidized Copper Door,Minecraft,
item_minecraft_recovery_compass_19,minecraft:recovery_compass_19,Recovery Compass 19,Minecraft,
item_minecraft_bogged_spawn_egg,minecraft:bogged_spawn_egg,Bogged Spawn Egg,Minecraft,
item_minecraft_recovery_compass_09,minecraft:recovery_compass_09,Recovery Compass 09,Minecraft,
item_minecraft_music_disc_mall,minecraft:music_disc_mall,Music Disc,Minecraft,
item_minecraft_dark_oak_log,minecraft:dark_oak_log,Dark Oak Log,Minecraft,
item_minecraft_purple_glazed_terracotta,minecraft:purple_glazed_terracotta,Purple Glazed Terracotta,Minecraft,
item_minecraft_diamond,minecraft:diamond,Diamond,Minecraft,
item_minecraft_iron_chestplate_iron_darker_trim,minecraft:iron_chestplate_iron_darker_trim,Iron Chestplate Iron Darker Trim,Minecraft,
item_minecraft_leather_boots_amethyst_trim,minecraft:leather_boots_amethyst_trim,Leather Boots Amethyst Trim,Minecraft,
item_minecraft_clock_42,minecraft:clock_42,Clock 42,Minecraft,
item_minecraft_weathered_copper_door,minecraft:weathered_copper_door,Weathered Copper Door,Minecraft,
item_minecraft_crimson_nylium,minecraft:crimson_nylium,Crimson Nylium,Minecraft,
item_minecraft_chorus_fruit,minecraft:chorus_fruit,Chorus Fruit,Minecraft,
item_minecraft_waxed_exposed_copper_trapdoor,minecraft:waxed_exposed_copper_trapdoor,Waxed Exposed Copper Trapdoor,Minecraft,
item_minecraft_pumpkin_pie,minecraft:pumpkin_pie,Pumpkin Pie,Minecraft,
item_minecraft_armadillo_spawn_egg,minecraft:armadillo_spawn_egg,Armadillo Spawn Egg,Minecraft,
item_minecraft_leather_chestplate_iron_trim,minecraft:leather_chestplate_iron_trim,Leather Chestplate Iron Trim,Minecraft,
item_minecraft_dark_oak_sapling,minecraft:dark_oak_sapling,Dark Oak Sapling,Minecraft,
item_minecraft_warden_spawn_egg,minecraft:warden_spawn_egg,Warden Spawn Egg,Minecraft,
item_minecraft_netherite_boots_lapis_trim,minecraft:netherite_boots_lapis_trim,Netherite Boots Lapis Trim,Minecraft,
item_minecraft_diamond_chestplate_redstone_trim,minecraft:diamond_chestplate_redstone_trim,Diamond Chestplate Redstone Trim,Minecraft,
item_minecraft_iron_helmet_diamond_trim,minecraft:iron_helmet_diamond_trim,Iron Helmet Diamond Trim,Minecraft,
item_minecraft_rooted_dirt,minecraft:rooted_dirt,Rooted Dirt,Minecraft,
item_minecraft_crimson_hanging_sign,minecraft:crimson_hanging_sign,Crimson Hanging Sign,Minecraft,
item_minecraft_pink_dye,minecraft:pink_dye,Pink Dye,Minecraft,
item_minecraft_compass_15,minecraft:compass_15,Compass 15,Minecraft,
item_minecraft_nether_sprouts,minecraft:nether_sprouts,Nether Sprouts,Minecraft,
item_minecraft_reinforced_deepslate,minecraft:reinforced_deepslate,Reinforced Deepslate,Minecraft,
item_minecraft_cut_red_sandstone_slab,minecraft:cut_red_sandstone_slab,Cut Red Sandstone Slab,Minecraft,
item_minecraft_diamond_boots_redstone_trim,minecraft:diamond_boots_redstone_trim,Diamond Boots Redstone Trim,Minecraft,
item_minecraft_acacia_planks,minecraft:acacia_planks,Acacia Planks,Minecraft,
item_minecraft_golden_boots_lapis_trim,minecraft:golden_boots_lapis_trim,Golden Boots Lapis Trim,Minecraft,
item_minecraft_recovery_compass_15,minecraft:recovery_compass_15,Recovery Compass 15,Minecraft,
item_minecraft_compass_29,minecraft:compass_29,Compass 29,Minecraft,
item_minecraft_magenta_stained_glass_pane,minecraft:magenta_stained_glass_pane,Magenta Stained Glass Pane,Minecraft,
item_minecraft_oak_chest_boat,minecraft:oak_chest_boat,Oak Boat with Chest,Minecraft,
item_minecraft_birch_boat,minecraft:birch_boat,Birch Boat,Minecraft,
item_minecraft_cod_spawn_egg,minecraft:cod_spawn_egg,Cod Spawn Egg,Minecraft,
item_minecraft_deepslate_coal_ore,minecraft:deepslate_coal_ore,Deepslate Coal Ore,Minecraft,
item_minecraft_compass_09,minecraft:compass_09,Compass 09,Minecraft,
item_minecraft_clock_33,minecraft:clock_33,Clock 33,Minecraft,
item_minecraft_spruce_trapdoor,minecraft:spruce_trapdoor,Spruce Trapdoor,Minecraft,
item_minecraft_birch_hanging_sign,minecraft:birch_hanging_sign,Birch Hanging Sign,Minecraft,
item_minecraft_rabbit_stew,minecraft:rabbit_stew,Rabbit Stew,Minecraft,
item_minecraft_polished_andesite_slab,minecraft:polished_andesite_slab,Polished Andesite Slab,Minecraft,
item_minecraft_chainmail_boots_emerald_trim,minecraft:chainmail_boots_emerald_trim,Chainmail Boots Emerald Trim,Minecraft,
item_minecraft_smooth_quartz_slab,minecraft:smooth_quartz_slab,Smooth Quartz Slab,Minecraft,
item_minecraft_music_disc_creator_music_box,minecraft:music_disc_creator_music_box,Music Disc,Minecraft,
item_minecraft_polished_deepslate_wall,minecraft:polished_deepslate_wall,Polished Deepslate Wall,Minecraft,
item_minecraft_netherite_boots_copper_trim,minecraft:netherite_boots_copper_trim,Netherite Boots Copper Trim,Minecraft,
item_minecraft_chiseled_sandstone,minecraft:chiseled_sandstone,Chiseled Sandstone,Minecraft,
item_minecraft_pig_spawn_egg,minecraft:pig_spawn_egg,Pig Spawn Egg,Minecraft,
item_minecraft_heavy_weighted_pressure_plate,minecraft:heavy_weighted_pressure_plate,Heavy Weighted Pressure Plate,Minecraft,
item_minecraft_deepslate_iron_ore,minecraft:deepslate_iron_ore,Deepslate Iron Ore,Minecraft,
item_minecraft_chainmail_leggings_amethyst_trim,minecraft:chainmail_leggings_amethyst_trim,Chainmail Leggings Amethyst Trim,Minecraft,
item_minecraft_polished_deepslate,minecraft:polished_deepslate,Polished Deepslate,Minecraft,
item_minecraft_brain_coral,minecraft:brain_coral,Brain Coral,Minecraft,
item_minecraft_warped_fungus,minecraft:warped_fungus,Warped Fungus,Minecraft,
item_minecraft_iron_leggings_gold_trim,minecraft:iron_leggings_gold_trim,Iron Leggings Gold Trim,Minecraft,
item_minecraft_crimson_hyphae,minecraft:crimson_hyphae,Crimson Hyphae,Minecraft,
item_minecraft_dark_oak_planks,minecraft:dark_oak_planks,Dark Oak Planks,Minecraft,
item_minecraft_stripped_cherry_wood,minecraft:stripped_cherry_wood,Stripped Cherry Wood,Minecraft,
item_minecraft_iron_bars,minecraft:iron_bars,Iron Bars,Minecraft,
item_minecraft_chainmail_leggings_emerald_trim,minecraft:chainmail_leggings_emerald_trim,Chainmail Leggings Emerald Trim,Minecraft,
item_minecraft_clock_21,minecraft:clock_21,Clock 21,Minecraft,
item_minecraft_red_concrete_powder,minecraft:red_concrete_powder,Red Concrete Powder,Minecraft,
item_minecraft_cherry_fence,minecraft:cherry_fence,Cherry Fence,Minecraft,
item_minecraft_music_disc_precipice,minecraft:music_disc_precipice,Music Disc,Minecraft,
item_minecraft_frog_spawn_egg,minecraft:frog_spawn_egg,Frog Spawn Egg,Minecraft,
item_minecraft_pufferfish,minecraft:pufferfish,Pufferfish,Minecraft,
item_minecraft_brown_banner,minecraft:brown_banner,Brown Banner,Minecraft,
item_minecraft_campfire,minecraft:campfire,Campfire,Minecraft,
item_minecraft_axolotl_bucket,minecraft:axolotl_bucket,Bucket of Axolotl,Minecraft,
item_minecraft_netherite_sword,minecraft:netherite_sword,Netherite Sword,Minecraft,
item_minecraft_barrier,minecraft:barrier,Barrier,Minecraft,
item_minecraft_packed_mud,minecraft:packed_mud,Packed Mud,Minecraft,
item_minecraft_waxed_weathered_cut_copper_slab,minecraft:waxed_weathered_cut_copper_slab,Waxed Weathered Cut Copper Slab,Minecraft,
item_minecraft_ice,minecraft:ice,Ice,Minecraft,
item_minecraft_diamond_leggings_gold_trim,minecraft:diamond_leggings_gold_trim,Diamond Leggings Gold Trim,Minecraft,
item_minecraft_wooden_axe,minecraft:wooden_axe,Wooden Axe,Minecraft,
item_minecraft_soul_sand,minecraft:soul_sand,Soul Sand,Minecraft,
item_minecraft_clock_48,minecraft:clock_48,Clock 48,Minecraft,
item_minecraft_lime_candle,minecraft:lime_candle,Lime Candle,Minecraft,
item_minecraft_cactus,minecraft:cactus,Cactus,Minecraft,
item_minecraft_oak_log,minecraft:oak_log,Oak Log,Minecraft,
item_minecraft_birch_chest_boat,minecraft:birch_chest_boat,Birch Boat with Chest,Minecraft,
item_minecraft_warped_fungus_on_a_stick,minecraft:warped_fungus_on_a_stick,Warped Fungus on a Stick,Minecraft,
item_minecraft_leather_boots_lapis_trim,minecraft:leather_boots_lapis_trim,Leather Boots Lapis Trim,Minecraft,
item_minecraft_cooked_cod,minecraft:cooked_cod,Cooked Cod,Minecraft,
item_minecraft_diamond_boots_netherite_trim,minecraft:diamond_boots_netherite_trim,Diamond Boots Netherite Trim,Minecraft,
item_minecraft_ominous_bottle,minecraft:ominous_bottle,Ominous Bottle,Minecraft,
item_minecraft_horse_spawn_egg,minecraft:horse_spawn_egg,Horse Spawn Egg,Minecraft,
item_minecraft_purple_dye,minecraft:purple_dye,Purple Dye,Minecraft,
item_minecraft_black_carpet,minecraft:black_carpet,Black Carpet,Minecraft,
item_minecraft_acacia_sapling,minecraft:acacia_sapling,Acacia Sapling,Minecraft,
item_minecraft_bone_block,minecraft:bone_block,Bone Block,Minecraft,
item_minecraft_deepslate_brick_stairs,minecraft:deepslate_brick_stairs,Deepslate Brick Stairs,Minecraft,
item_minecraft_red_sandstone_stairs,minecraft:red_sandstone_stairs,Red Sandstone Stairs,Minecraft,
item_minecraft_cobblestone,minecraft:cobblestone,Cobblestone,Minecraft,
item_minecraft_golden_pickaxe,minecraft:golden_pickaxe,Golden Pickaxe,Minecraft,
item_minecraft_bookshelf,minecraft:bookshelf,Bookshelf,Minecraft,
item_minecraft_blue_stained_glass,minecraft:blue_stained_glass,Blue Stained Glass,Minecraft,
item_minecraft_white_glazed_terracotta,minecraft:white_glazed_terracotta,White Glazed Terracotta,Minecraft,
item_minecraft_clock_09,minecraft:clock_09,Clock 09,Minecraft,
item_minecraft_flint_and_steel,minecraft:flint_and_steel,Flint and Steel,Minecraft,
item_minecraft_acacia_log,minecraft:acacia_log,Acacia Log,Minecraft,
item_minecraft_cherry_fence_gate,minecraft:cherry_fence_gate,Cherry Fence Gate,Minecraft,
item_minecraft_dark_oak_wood,minecraft:dark_oak_wood,Dark Oak Wood,Minecraft,
item_minecraft_turtle_helmet_amethyst_trim,minecraft:turtle_helmet_amethyst_trim,Turtle Helmet Amethyst Trim,Minecraft,
item_minecraft_moss_block,minecraft:moss_block,Moss Block,Minecraft,
item_minecraft_book,minecraft:book,Book,Minecraft,
item_minecraft_clock_49,minecraft:clock_49,Clock 49,Minecraft,
item_minecraft_chainmail_boots_diamond_trim,minecraft:chainmail_boots_diamond_trim,Chainmail Boots Diamond Trim,Minecraft,
item_minecraft_crafter,minecraft:crafter,Crafter,Minecraft,
item_minecraft_jungle_leaves,minecraft:jungle_leaves,Jungle Leaves,Minecraft,
item_minecraft_exposed_chiseled_copper,minecraft:exposed_chiseled_copper,Exposed Chiseled Copper,Minecraft,
item_minecraft_diamond_horse_armor,minecraft:diamond_horse_armor,Diamond Horse Armor,Minecraft,
item_minecraft_orange_concrete,minecraft:orange_concrete,Orange Concrete,Minecraft,
item_minecraft_sea_lantern,minecraft:sea_lantern,Sea Lantern,Minecraft,
item_minecraft_granite_wall,minecraft:granite_wall,Granite Wall,Minecraft,
item_minecraft_golden_leggings_amethyst_trim,minecraft:golden_leggings_amethyst_trim,Golden Leggings Amethyst Trim,Minecraft,
item_minecraft_cookie,minecraft:cookie,Cookie,Minecraft,
item_minecraft_clock_05,minecraft:clock_05,Clock 05,Minecraft,
item_minecraft_netherite_boots,minecraft:netherite_boots,Netherite Boots,Minecraft,
item_minecraft_raw_gold_block,minecraft:raw_gold_block,Block of Raw Gold,Minecraft,
item_minecraft_pink_terracotta,minecraft:pink_terracotta,Pink Terracotta,Minecraft,
item_minecraft_bubble_coral_fan,minecraft:bubble_coral_fan,Bubble Coral Fan,Minecraft,
